Timestamp UNIX Id State
2.84 1760315274443 4 1
2.84 1760315274443 5 1
2.84 1760315274443 6 1
2.84 1760315274443 7 1
2.84 1760315274443 8 1
2.86 1760315274463 2 1
2.86 1760315274463 3 1
2.86 1760315274463 4 1
2.86 1760315274463 5 1
2.86 1760315274463 6 1
2.86 1760315274463 7 1
2.86 1760315274463 8 1
2.88 1760315274483 2 1
2.88 1760315274483 3 1
2.88 1760315274483 4 1
2.88 1760315274483 5 1
2.88 1760315274483 6 1
2.88 1760315274483 7 1
2.88 1760315274483 8 1
2.9 1760315274503 2 1
2.9 1760315274503 3 1
2.9 1760315274503 4 1
2.9 1760315274503 5 1
2.9 1760315274503 6 1
2.9 1760315274503 7 1
2.9 1760315274503 8 1
2.92 1760315274523 2 1
2.92 1760315274523 3 1
2.92 1760315274523 4 1
2.92 1760315274523 5 1
2.92 1760315274523 6 1
2.92 1760315274523 7 1
2.92 1760315274523 8 0
2.94 1760315274543 2 1
2.94 1760315274543 3 1
2.94 1760315274543 4 1
2.94 1760315274543 5 1
2.94 1760315274543 6 1
2.94 1760315274543 7 1
2.94 1760315274543 8 1
2.96 1760315274563 2 1
2.96 1760315274563 3 1
2.96 1760315274563 4 1
2.96 1760315274563 5 1
2.96 1760315274563 6 1
2.96 1760315274563 7 1
2.96 1760315274563 8 1
2.98 1760315274583 2 1
2.98 1760315274583 3 1
2.98 1760315274583 4 1
2.98 1760315274583 5 1
2.98 1760315274583 6 1
2.98 1760315274583 7 1
2.98 1760315274583 8 1
3 1760315274603 2 1
3 1760315274603 3 1
3 1760315274603 4 1
3 1760315274603 5 1
3 1760315274603 6 1
3 1760315274603 7 1
3 1760315274603 8 1
3.02 1760315274623 2 1
3.02 1760315274623 3 1
3.02 1760315274623 4 1
3.02 1760315274623 5 1
3.02 1760315274623 6 1
3.02 1760315274623 7 1
3.02 1760315274623 8 1
3.04 1760315274643 2 1
3.04 1760315274643 3 1
3.04 1760315274643 4 1
3.04 1760315274643 5 1
3.04 1760315274643 6 1
3.04 1760315274643 7 1
3.04 1760315274643 8 1
3.06 1760315274663 2 1
3.06 1760315274663 3 1
3.06 1760315274663 4 1
3.06 1760315274663 5 1
3.06 1760315274663 6 1
3.06 1760315274663 7 1
3.06 1760315274663 8 1
3.08 1760315274683 2 1
3.08 1760315274683 3 1
3.08 1760315274683 4 1
3.08 1760315274683 5 1
3.08 1760315274683 6 1
3.08 1760315274683 7 1
3.08 1760315274683 8 1
3.1 1760315274703 2 1
3.1 1760315274703 3 1
3.1 1760315274703 4 1
3.1 1760315274703 5 1
3.1 1760315274703 6 1
3.1 1760315274703 7 1
3.1 1760315274703 8 1
3.12 1760315274723 2 1
3.12 1760315274723 3 1
3.12 1760315274723 4 1
3.12 1760315274723 5 1
3.12 1760315274723 6 1
3.12 1760315274723 7 1
3.12 1760315274723 8 1
3.14 1760315274743 2 1
3.14 1760315274743 3 1
3.14 1760315274743 4 1
3.14 1760315274743 5 1
3.14 1760315274743 6 1
3.14 1760315274743 7 1
3.14 1760315274743 8 1
3.16 1760315274763 2 1
3.16 1760315274763 3 1
3.16 1760315274763 4 0
3.16 1760315274763 5 1
3.16 1760315274763 6 1
3.16 1760315274763 7 1
3.16 1760315274763 8 1
3.18 1760315274783 2 1
3.18 1760315274783 3 1
3.18 1760315274783 4 1
3.18 1760315274783 5 1
3.18 1760315274783 6 1
3.18 1760315274783 7 1
3.18 1760315274783 8 1
3.2 1760315274803 2 1
3.2 1760315274803 3 1
3.2 1760315274803 4 1
3.2 1760315274803 5 1
3.2 1760315274803 6 1
3.2 1760315274803 7 1
3.2 1760315274803 8 1
3.22 1760315274823 2 1
3.22 1760315274823 3 0
3.22 1760315274823 4 1
3.22 1760315274823 5 1
3.22 1760315274823 6 1
3.22 1760315274823 7 1
3.22 1760315274823 8 1
3.24 1760315274843 2 1
3.24 1760315274843 3 1
3.24 1760315274843 4 1
3.24 1760315274843 5 1
3.24 1760315274843 6 1
3.24 1760315274843 7 1
3.24 1760315274843 8 1
3.26 1760315274863 2 1
3.26 1760315274863 3 1
3.26 1760315274863 4 1
3.26 1760315274863 5 1
3.26 1760315274863 6 1
3.26 1760315274863 7 1
3.26 1760315274863 8 1
3.28 1760315274883 2 1
3.28 1760315274883 3 1
3.28 1760315274883 4 1
3.28 1760315274883 5 1
3.28 1760315274883 6 1
3.28 1760315274883 7 1
3.28 1760315274883 8 1
3.3 1760315274903 2 1
3.3 1760315274903 3 1
3.3 1760315274903 4 1
3.3 1760315274903 5 1
3.3 1760315274903 6 1
3.3 1760315274903 7 1
3.3 1760315274903 8 1
3.32 1760315274923 2 1
3.32 1760315274923 3 1
3.32 1760315274923 4 1
3.32 1760315274923 5 1
3.32 1760315274923 6 1
3.32 1760315274923 7 1
3.32 1760315274923 8 1
3.34 1760315274943 2 1
3.34 1760315274943 3 1
3.34 1760315274943 4 1
3.34 1760315274943 5 1
3.34 1760315274943 6 1
3.34 1760315274943 7 1
3.34 1760315274943 8 1
3.36 1760315274963 2 1
3.36 1760315274963 3 1
3.36 1760315274963 4 1
3.36 1760315274963 5 1
3.36 1760315274963 6 1
3.36 1760315274963 7 0
3.36 1760315274963 8 1
3.38 1760315274983 2 1
3.38 1760315274983 3 1
3.38 1760315274983 4 1
3.38 1760315274983 5 1
3.38 1760315274983 6 1
3.38 1760315274983 7 1
3.38 1760315274983 8 1
3.4 1760315275003 2 1
3.4 1760315275003 3 1
3.4 1760315275003 4 1
3.4 1760315275003 5 1
3.4 1760315275003 6 1
3.4 1760315275003 7 1
3.4 1760315275003 8 1
3.42 1760315275023 2 1
3.42 1760315275023 3 1
3.42 1760315275023 4 1
3.42 1760315275023 5 1
3.42 1760315275023 6 1
3.42 1760315275023 7 1
3.42 1760315275023 8 1
3.44 1760315275043 2 1
3.44 1760315275043 3 1
3.44 1760315275043 4 1
3.44 1760315275043 5 1
3.44 1760315275043 6 1
3.44 1760315275043 7 1
3.44 1760315275043 8 1
3.46 1760315275063 2 1
3.46 1760315275063 3 1
3.46 1760315275063 4 1
3.46 1760315275063 5 1
3.46 1760315275063 6 1
3.46 1760315275063 7 1
3.46 1760315275063 8 1
3.48 1760315275083 2 1
3.48 1760315275083 3 1
3.48 1760315275083 4 1
3.48 1760315275083 5 1
3.48 1760315275083 6 1
3.48 1760315275083 7 1
3.48 1760315275083 8 1
3.5 1760315275103 2 1
3.5 1760315275103 3 1
3.5 1760315275103 4 1
3.5 1760315275103 5 1
3.5 1760315275103 6 1
3.5 1760315275103 7 1
3.5 1760315275103 8 1
3.52 1760315275123 2 1
3.52 1760315275123 3 1
3.52 1760315275123 4 1
3.52 1760315275123 5 1
3.52 1760315275123 6 1
3.52 1760315275123 7 1
3.52 1760315275123 8 1
3.54 1760315275143 2 1
3.54 1760315275143 3 1
3.54 1760315275143 4 1
3.54 1760315275143 5 1
3.54 1760315275143 6 1
3.54 1760315275143 7 1
3.54 1760315275143 8 1
3.56 1760315275163 2 1
3.56 1760315275163 3 1
3.56 1760315275163 4 1
3.56 1760315275163 5 1
3.56 1760315275163 6 1
3.56 1760315275163 7 1
3.56 1760315275163 8 1
3.58 1760315275183 2 1
3.58 1760315275183 3 1
3.58 1760315275183 4 1
3.58 1760315275183 5 1
3.58 1760315275183 6 1
3.58 1760315275183 7 1
3.58 1760315275183 8 1
3.6 1760315275203 2 1
3.6 1760315275203 3 1
3.6 1760315275203 4 1
3.6 1760315275203 5 1
3.6 1760315275203 6 1
3.6 1760315275203 7 1
3.6 1760315275203 8 1
3.62 1760315275223 2 1
3.62 1760315275223 3 1
3.62 1760315275223 4 1
3.62 1760315275223 5 1
3.62 1760315275223 6 1
3.62 1760315275223 7 1
3.62 1760315275223 8 1
3.64 1760315275243 2 1
3.64 1760315275243 3 1
3.64 1760315275243 4 1
3.64 1760315275243 5 1
3.64 1760315275243 6 1
3.64 1760315275243 7 1
3.64 1760315275243 8 1
3.66 1760315275263 2 1
3.66 1760315275263 3 1
3.66 1760315275263 4 1
3.66 1760315275263 5 1
3.66 1760315275263 6 1
3.66 1760315275263 7 1
3.66 1760315275263 8 1
3.68 1760315275283 2 1
3.68 1760315275283 3 1
3.68 1760315275283 4 1
3.68 1760315275283 5 1
3.68 1760315275283 6 1
3.68 1760315275283 7 1
3.68 1760315275283 8 1
3.7 1760315275303 2 1
3.7 1760315275303 3 1
3.7 1760315275303 4 1
3.7 1760315275303 5 1
3.7 1760315275303 6 1
3.7 1760315275303 7 1
3.7 1760315275303 8 1
3.72 1760315275323 2 1
3.72 1760315275323 3 1
3.72 1760315275323 4 1
3.72 1760315275323 5 1
3.72 1760315275323 6 1
3.72 1760315275323 7 1
3.72 1760315275323 8 1
3.74 1760315275343 2 1
3.74 1760315275343 3 1
3.74 1760315275343 4 1
3.74 1760315275343 5 1
3.74 1760315275343 6 1
3.74 1760315275343 7 1
3.74 1760315275343 8 1
3.76 1760315275363 2 1
3.76 1760315275363 3 1
3.76 1760315275363 4 1
3.76 1760315275363 5 1
3.76 1760315275363 6 1
3.76 1760315275363 7 1
3.76 1760315275363 8 1
3.78 1760315275383 2 1
3.78 1760315275383 3 1
3.78 1760315275383 4 1
3.78 1760315275383 5 1
3.78 1760315275383 6 1
3.78 1760315275383 7 1
3.78 1760315275383 8 1
3.8 1760315275403 2 1
3.8 1760315275403 3 1
3.8 1760315275403 4 1
3.8 1760315275403 5 1
3.8 1760315275403 6 1
3.8 1760315275403 7 1
3.8 1760315275403 8 1
3.82 1760315275423 2 1
3.82 1760315275423 3 1
3.82 1760315275423 4 1
3.82 1760315275423 5 1
3.82 1760315275423 6 1
3.82 1760315275423 7 1
3.82 1760315275423 8 1
3.84 1760315275443 2 1
3.84 1760315275443 3 1
3.84 1760315275443 4 1
3.84 1760315275443 5 1
3.84 1760315275443 6 1
3.84 1760315275443 7 1
3.84 1760315275443 8 1
3.86 1760315275463 2 1
3.86 1760315275463 3 1
3.86 1760315275463 4 1
3.86 1760315275463 5 1
3.86 1760315275463 6 1
3.86 1760315275463 7 1
3.86 1760315275463 8 1
3.88 1760315275483 2 1
3.88 1760315275483 3 1
3.88 1760315275483 4 1
3.88 1760315275483 5 1
3.88 1760315275483 6 1
3.88 1760315275483 7 1
3.88 1760315275483 8 1
3.9 1760315275503 2 1
3.9 1760315275503 3 1
3.9 1760315275503 4 1
3.9 1760315275503 5 1
3.9 1760315275503 6 1
3.9 1760315275503 7 1
3.9 1760315275503 8 1
3.92 1760315275523 2 1
3.92 1760315275523 3 1
3.92 1760315275523 4 1
3.92 1760315275523 5 1
3.92 1760315275523 6 1
3.92 1760315275523 7 1
3.92 1760315275523 8 1
3.94 1760315275543 2 1
3.94 1760315275543 3 1
3.94 1760315275543 4 1
3.94 1760315275543 5 1
3.94 1760315275543 6 1
3.94 1760315275543 7 1
3.94 1760315275543 8 1
3.96 1760315275563 2 1
3.96 1760315275563 3 1
3.96 1760315275563 4 1
3.96 1760315275563 5 1
3.96 1760315275563 6 1
3.96 1760315275563 7 1
3.96 1760315275563 8 1
3.98 1760315275583 2 1
3.98 1760315275583 3 1
3.98 1760315275583 4 1
3.98 1760315275583 5 1
3.98 1760315275583 6 1
3.98 1760315275583 7 1
3.98 1760315275583 8 1
4 1760315275603 2 1
4 1760315275603 3 1
4 1760315275603 4 1
4 1760315275603 5 1
4 1760315275603 6 1
4 1760315275603 7 1
4 1760315275603 8 1
4.02 1760315275623 2 1
4.02 1760315275623 3 1
4.02 1760315275623 4 1
4.02 1760315275623 5 1
4.02 1760315275623 6 1
4.02 1760315275623 7 1
4.02 1760315275623 8 1
4.04 1760315275643 2 1
4.04 1760315275643 3 1
4.04 1760315275643 4 1
4.04 1760315275643 5 1
4.04 1760315275643 6 1
4.04 1760315275643 7 0
4.04 1760315275643 8 1
4.06 1760315275663 2 1
4.06 1760315275663 3 1
4.06 1760315275663 4 1
4.06 1760315275663 5 1
4.06 1760315275663 6 1
4.06 1760315275663 7 1
4.06 1760315275663 8 1
4.08 1760315275683 2 1
4.08 1760315275683 3 1
4.08 1760315275683 4 1
4.08 1760315275683 5 1
4.08 1760315275683 6 1
4.08 1760315275683 7 1
4.08 1760315275683 8 1
4.1 1760315275703 2 1
4.1 1760315275703 3 1
4.1 1760315275703 4 1
4.1 1760315275703 5 1
4.1 1760315275703 6 1
4.1 1760315275703 7 1
4.1 1760315275703 8 1
4.12 1760315275723 2 1
4.12 1760315275723 3 1
4.12 1760315275723 4 1
4.12 1760315275723 5 1
4.12 1760315275723 6 0
4.12 1760315275723 7 1
4.12 1760315275723 8 1
4.14 1760315275743 2 1
4.14 1760315275743 3 1
4.14 1760315275743 4 1
4.14 1760315275743 5 1
4.14 1760315275743 6 1
4.14 1760315275743 7 1
4.14 1760315275743 8 1
4.16 1760315275763 2 1
4.16 1760315275763 3 1
4.16 1760315275763 4 1
4.16 1760315275763 5 1
4.16 1760315275763 6 1
4.16 1760315275763 7 1
4.16 1760315275763 8 1
4.18 1760315275783 2 1
4.18 1760315275783 3 1
4.18 1760315275783 4 1
4.18 1760315275783 5 1
4.18 1760315275783 6 1
4.18 1760315275783 7 1
4.18 1760315275783 8 1
4.2 1760315275803 2 1
4.2 1760315275803 3 1
4.2 1760315275803 4 1
4.2 1760315275803 5 1
4.2 1760315275803 6 1
4.2 1760315275803 7 1
4.2 1760315275803 8 1
4.22 1760315275823 2 1
4.22 1760315275823 3 1
4.22 1760315275823 4 1
4.22 1760315275823 5 1
4.22 1760315275823 6 1
4.22 1760315275823 7 1
4.22 1760315275823 8 1
4.24 1760315275843 2 1
4.24 1760315275843 3 1
4.24 1760315275843 4 1
4.24 1760315275843 5 1
4.24 1760315275843 6 1
4.24 1760315275843 7 1
4.24 1760315275843 8 1
4.26 1760315275863 2 1
4.26 1760315275863 3 1
4.26 1760315275863 4 1
4.26 1760315275863 5 1
4.26 1760315275863 6 1
4.26 1760315275863 7 1
4.26 1760315275863 8 1
4.28 1760315275883 2 1
4.28 1760315275883 3 1
4.28 1760315275883 4 1
4.28 1760315275883 5 1
4.28 1760315275883 6 1
4.28 1760315275883 7 1
4.28 1760315275883 8 1
4.3 1760315275903 2 1
4.3 1760315275903 3 1
4.3 1760315275903 4 1
4.3 1760315275903 5 1
4.3 1760315275903 6 1
4.3 1760315275903 7 1
4.3 1760315275903 8 1
4.32 1760315275923 2 1
4.32 1760315275923 3 0
4.32 1760315275923 4 1
4.32 1760315275923 5 1
4.32 1760315275923 6 1
4.32 1760315275923 7 1
4.32 1760315275923 8 1
4.34 1760315275943 2 1
4.34 1760315275943 3 1
4.34 1760315275943 4 1
4.34 1760315275943 5 1
4.34 1760315275943 6 1
4.34 1760315275943 7 1
4.34 1760315275943 8 1
4.36 1760315275963 2 1
4.36 1760315275963 3 1
4.36 1760315275963 4 1
4.36 1760315275963 5 1
4.36 1760315275963 6 1
4.36 1760315275963 7 1
4.36 1760315275963 8 1
4.38 1760315275983 2 1
4.38 1760315275983 3 1
4.38 1760315275983 4 1
4.38 1760315275983 5 1
4.38 1760315275983 6 1
4.38 1760315275983 7 1
4.38 1760315275983 8 1
4.4 1760315276003 2 0
4.4 1760315276003 3 1
4.4 1760315276003 4 1
4.4 1760315276003 5 1
4.4 1760315276003 6 1
4.4 1760315276003 7 1
4.4 1760315276003 8 1
4.42 1760315276023 2 1
4.42 1760315276023 3 1
4.42 1760315276023 4 1
4.42 1760315276023 5 1
4.42 1760315276023 6 1
4.42 1760315276023 7 1
4.42 1760315276023 8 1
4.44 1760315276043 2 1
4.44 1760315276043 3 1
4.44 1760315276043 4 1
4.44 1760315276043 5 1
4.44 1760315276043 6 1
4.44 1760315276043 7 1
4.44 1760315276043 8 1
4.46 1760315276063 2 1
4.46 1760315276063 3 1
4.46 1760315276063 4 1
4.46 1760315276063 5 1
4.46 1760315276063 6 1
4.46 1760315276063 7 1
4.46 1760315276063 8 1
4.48 1760315276083 2 1
4.48 1760315276083 3 1
4.48 1760315276083 4 1
4.48 1760315276083 5 1
4.48 1760315276083 6 1
4.48 1760315276083 7 1
4.48 1760315276083 8 1
4.5 1760315276103 2 1
4.5 1760315276103 3 1
4.5 1760315276103 4 1
4.5 1760315276103 5 1
4.5 1760315276103 6 1
4.5 1760315276103 7 1
4.5 1760315276103 8 1
4.52 1760315276123 2 1
4.52 1760315276123 3 1
4.52 1760315276123 4 1
4.52 1760315276123 5 1
4.52 1760315276123 6 1
4.52 1760315276123 7 1
4.52 1760315276123 8 1
4.54 1760315276143 2 1
4.54 1760315276143 3 1
4.54 1760315276143 4 1
4.54 1760315276143 5 1
4.54 1760315276143 6 1
4.54 1760315276143 7 1
4.54 1760315276143 8 1
4.56 1760315276163 2 1
4.56 1760315276163 3 1
4.56 1760315276163 4 1
4.56 1760315276163 5 1
4.56 1760315276163 6 1
4.56 1760315276163 7 1
4.56 1760315276163 8 1
4.58 1760315276183 2 1
4.58 1760315276183 3 1
4.58 1760315276183 4 1
4.58 1760315276183 5 1
4.58 1760315276183 6 1
4.58 1760315276183 7 1
4.58 1760315276183 8 1
4.6 1760315276203 2 1
4.6 1760315276203 3 1
4.6 1760315276203 4 1
4.6 1760315276203 5 1
4.6 1760315276203 6 1
4.6 1760315276203 7 1
4.6 1760315276203 8 1
4.62 1760315276223 2 1
4.62 1760315276223 3 1
4.62 1760315276223 4 1
4.62 1760315276223 5 1
4.62 1760315276223 6 1
4.62 1760315276223 7 1
4.62 1760315276223 8 1
4.64 1760315276243 2 1
4.64 1760315276243 3 1
4.64 1760315276243 4 1
4.64 1760315276243 5 1
4.64 1760315276243 6 1
4.64 1760315276243 7 1
4.64 1760315276243 8 1
4.66 1760315276263 2 1
4.66 1760315276263 3 1
4.66 1760315276263 4 1
4.66 1760315276263 5 1
4.66 1760315276263 6 0
4.66 1760315276263 7 1
4.66 1760315276263 8 1
4.68 1760315276283 2 1
4.68 1760315276283 3 1
4.68 1760315276283 4 1
4.68 1760315276283 5 1
4.68 1760315276283 6 1
4.68 1760315276283 7 1
4.68 1760315276283 8 1
4.7 1760315276303 2 1
4.7 1760315276303 3 1
4.7 1760315276303 4 1
4.7 1760315276303 5 1
4.7 1760315276303 6 1
4.7 1760315276303 7 1
4.7 1760315276303 8 1
4.72 1760315276323 2 1
4.72 1760315276323 3 1
4.72 1760315276323 4 1
4.72 1760315276323 5 1
4.72 1760315276323 6 1
4.72 1760315276323 7 1
4.72 1760315276323 8 1
4.74 1760315276343 2 1
4.74 1760315276343 3 1
4.74 1760315276343 4 1
4.74 1760315276343 5 1
4.74 1760315276343 6 1
4.74 1760315276343 7 1
4.74 1760315276343 8 1
4.76 1760315276363 2 1
4.76 1760315276363 3 1
4.76 1760315276363 4 1
4.76 1760315276363 5 1
4.76 1760315276363 6 1
4.76 1760315276363 7 1
4.76 1760315276363 8 1
4.78 1760315276383 2 1
4.78 1760315276383 3 1
4.78 1760315276383 4 1
4.78 1760315276383 5 1
4.78 1760315276383 6 1
4.78 1760315276383 7 1
4.78 1760315276383 8 1
4.8 1760315276403 2 1
4.8 1760315276403 3 1
4.8 1760315276403 4 1
4.8 1760315276403 5 1
4.8 1760315276403 6 1
4.8 1760315276403 7 1
4.8 1760315276403 8 1
4.82 1760315276423 2 1
4.82 1760315276423 3 1
4.82 1760315276423 4 1
4.82 1760315276423 5 1
4.82 1760315276423 6 1
4.82 1760315276423 7 1
4.82 1760315276423 8 1
4.84 1760315276443 2 1
4.84 1760315276443 3 1
4.84 1760315276443 4 1
4.84 1760315276443 5 1
4.84 1760315276443 6 1
4.84 1760315276443 7 1
4.84 1760315276443 8 1
4.86 1760315276463 2 1
4.86 1760315276463 3 1
4.86 1760315276463 4 1
4.86 1760315276463 5 1
4.86 1760315276463 6 1
4.86 1760315276463 7 1
4.86 1760315276463 8 1
4.88 1760315276483 2 1
4.88 1760315276483 3 1
4.88 1760315276483 4 1
4.88 1760315276483 5 1
4.88 1760315276483 6 1
4.88 1760315276483 7 1
4.88 1760315276483 8 1
4.9 1760315276503 2 1
4.9 1760315276503 3 1
4.9 1760315276503 4 1
4.9 1760315276503 5 1
4.9 1760315276503 6 1
4.9 1760315276503 7 1
4.9 1760315276503 8 1
4.92 1760315276523 2 1
4.92 1760315276523 3 1
4.92 1760315276523 4 1
4.92 1760315276523 5 1
4.92 1760315276523 6 1
4.92 1760315276523 7 1
4.92 1760315276523 8 1
4.94 1760315276543 2 1
4.94 1760315276543 3 1
4.94 1760315276543 4 1
4.94 1760315276543 5 1
4.94 1760315276543 6 1
4.94 1760315276543 7 1
4.94 1760315276543 8 1
4.96 1760315276563 2 1
4.96 1760315276563 3 1
4.96 1760315276563 4 1
4.96 1760315276563 5 1
4.96 1760315276563 6 1
4.96 1760315276563 7 1
4.96 1760315276563 8 1
4.98 1760315276583 2 1
4.98 1760315276583 3 1
4.98 1760315276583 4 1
4.98 1760315276583 5 1
4.98 1760315276583 6 1
4.98 1760315276583 7 1
4.98 1760315276583 8 1
5 1760315276603 2 1
5 1760315276603 3 1
5 1760315276603 4 1
5 1760315276603 5 1
5 1760315276603 6 1
5 1760315276603 7 1
5 1760315276603 8 1
5.02 1760315276623 2 1
5.02 1760315276623 3 1
5.02 1760315276623 4 1
5.02 1760315276623 5 1
5.02 1760315276623 6 1
5.02 1760315276623 7 1
5.02 1760315276623 8 1
5.04 1760315276643 2 1
5.04 1760315276643 3 1
5.04 1760315276643 4 1
5.04 1760315276643 5 1
5.04 1760315276643 6 1
5.04 1760315276643 7 1
5.04 1760315276643 8 1
5.06 1760315276663 2 1
5.06 1760315276663 3 1
5.06 1760315276663 4 1
5.06 1760315276663 5 1
5.06 1760315276663 6 1
5.06 1760315276663 7 1
5.06 1760315276663 8 1
5.08 1760315276683 2 1
5.08 1760315276683 3 1
5.08 1760315276683 4 1
5.08 1760315276683 5 1
5.08 1760315276683 6 1
5.08 1760315276683 7 1
5.08 1760315276683 8 1
5.1 1760315276703 2 1
5.1 1760315276703 3 1
5.1 1760315276703 4 1
5.1 1760315276703 5 0
5.1 1760315276703 6 1
5.1 1760315276703 7 1
5.1 1760315276703 8 1
5.12 1760315276723 2 1
5.12 1760315276723 3 1
5.12 1760315276723 4 1
5.12 1760315276723 5 1
5.12 1760315276723 6 1
5.12 1760315276723 7 1
5.12 1760315276723 8 1
5.14 1760315276743 2 1
5.14 1760315276743 3 1
5.14 1760315276743 4 1
5.14 1760315276743 5 1
5.14 1760315276743 6 1
5.14 1760315276743 7 1
5.14 1760315276743 8 1
5.16 1760315276763 2 1
5.16 1760315276763 3 1
5.16 1760315276763 4 1
5.16 1760315276763 5 1
5.16 1760315276763 6 1
5.16 1760315276763 7 1
5.16 1760315276763 8 1
5.18 1760315276783 2 1
5.18 1760315276783 3 1
5.18 1760315276783 4 1
5.18 1760315276783 5 1
5.18 1760315276783 6 1
5.18 1760315276783 7 1
5.18 1760315276783 8 1
5.2 1760315276803 2 1
5.2 1760315276803 3 1
5.2 1760315276803 4 1
5.2 1760315276803 5 1
5.2 1760315276803 6 1
5.2 1760315276803 7 1
5.2 1760315276803 8 1
5.22 1760315276823 2 1
5.22 1760315276823 3 1
5.22 1760315276823 4 1
5.22 1760315276823 5 1
5.22 1760315276823 6 1
5.22 1760315276823 7 1
5.22 1760315276823 8 1
5.24 1760315276843 2 1
5.24 1760315276843 3 1
5.24 1760315276843 4 1
5.24 1760315276843 5 1
5.24 1760315276843 6 1
5.24 1760315276843 7 1
5.24 1760315276843 8 1
5.26 1760315276863 2 1
5.26 1760315276863 3 1
5.26 1760315276863 4 1
5.26 1760315276863 5 1
5.26 1760315276863 6 1
5.26 1760315276863 7 1
5.26 1760315276863 8 1
5.28 1760315276883 2 1
5.28 1760315276883 3 1
5.28 1760315276883 4 1
5.28 1760315276883 5 1
5.28 1760315276883 6 1
5.28 1760315276883 7 1
5.28 1760315276883 8 1
5.3 1760315276903 2 1
5.3 1760315276903 3 1
5.3 1760315276903 4 1
5.3 1760315276903 5 1
5.3 1760315276903 6 1
5.3 1760315276903 7 1
5.3 1760315276903 8 1
5.32 1760315276923 2 1
5.32 1760315276923 3 1
5.32 1760315276923 4 1
5.32 1760315276923 5 1
5.32 1760315276923 6 1
5.32 1760315276923 7 1
5.32 1760315276923 8 1
5.34 1760315276943 2 1
5.34 1760315276943 3 1
5.34 1760315276943 4 1
5.34 1760315276943 5 1
5.34 1760315276943 6 1
5.34 1760315276943 7 1
5.34 1760315276943 8 1
5.36 1760315276963 2 1
5.36 1760315276963 3 1
5.36 1760315276963 4 1
5.36 1760315276963 5 1
5.36 1760315276963 6 1
5.36 1760315276963 7 1
5.36 1760315276963 8 1
5.38 1760315276983 2 1
5.38 1760315276983 3 1
5.38 1760315276983 4 1
5.38 1760315276983 5 1
5.38 1760315276983 6 1
5.38 1760315276983 7 1
5.38 1760315276983 8 1
5.4 1760315277003 2 1
5.4 1760315277003 3 1
5.4 1760315277003 4 1
5.4 1760315277003 5 1
5.4 1760315277003 6 1
5.4 1760315277003 7 1
5.4 1760315277003 8 1
5.42 1760315277023 2 1
5.42 1760315277023 3 1
5.42 1760315277023 4 1
5.42 1760315277023 5 1
5.42 1760315277023 6 0
5.42 1760315277023 7 1
5.42 1760315277023 8 1
5.44 1760315277043 2 1
5.44 1760315277043 3 1
5.44 1760315277043 4 1
5.44 1760315277043 5 1
5.44 1760315277043 6 1
5.44 1760315277043 7 1
5.44 1760315277043 8 1
5.46 1760315277063 2 1
5.46 1760315277063 3 1
5.46 1760315277063 4 1
5.46 1760315277063 5 1
5.46 1760315277063 6 1
5.46 1760315277063 7 1
5.46 1760315277063 8 1
5.48 1760315277083 2 1
5.48 1760315277083 3 1
5.48 1760315277083 4 1
5.48 1760315277083 5 1
5.48 1760315277083 6 1
5.48 1760315277083 7 1
5.48 1760315277083 8 1
5.5 1760315277103 2 1
5.5 1760315277103 3 1
5.5 1760315277103 4 1
5.5 1760315277103 5 1
5.5 1760315277103 6 1
5.5 1760315277103 7 1
5.5 1760315277103 8 1
5.52 1760315277123 2 1
5.52 1760315277123 3 1
5.52 1760315277123 4 1
5.52 1760315277123 5 1
5.52 1760315277123 6 1
5.52 1760315277123 7 1
5.52 1760315277123 8 1
5.54 1760315277143 2 1
5.54 1760315277143 3 1
5.54 1760315277143 4 1
5.54 1760315277143 5 1
5.54 1760315277143 6 1
5.54 1760315277143 7 1
5.54 1760315277143 8 1
5.56 1760315277163 2 1
5.56 1760315277163 3 1
5.56 1760315277163 4 1
5.56 1760315277163 5 1
5.56 1760315277163 6 1
5.56 1760315277163 7 1
5.56 1760315277163 8 1
5.58 1760315277183 2 1
5.58 1760315277183 3 1
5.58 1760315277183 4 1
5.58 1760315277183 5 1
5.58 1760315277183 6 1
5.58 1760315277183 7 1
5.58 1760315277183 8 1
5.6 1760315277203 2 1
5.6 1760315277203 3 1
5.6 1760315277203 4 1
5.6 1760315277203 5 1
5.6 1760315277203 6 1
5.6 1760315277203 7 1
5.6 1760315277203 8 1
5.62 1760315277223 2 1
5.62 1760315277223 3 1
5.62 1760315277223 4 1
5.62 1760315277223 5 1
5.62 1760315277223 6 1
5.62 1760315277223 7 1
5.62 1760315277223 8 1
5.64 1760315277243 2 1
5.64 1760315277243 3 1
5.64 1760315277243 4 1
5.64 1760315277243 5 1
5.64 1760315277243 6 1
5.64 1760315277243 7 1
5.64 1760315277243 8 1
5.66 1760315277263 2 0
5.66 1760315277263 3 1
5.66 1760315277263 4 1
5.66 1760315277263 5 1
5.66 1760315277263 6 1
5.66 1760315277263 7 1
5.66 1760315277263 8 1
5.68 1760315277283 2 1
5.68 1760315277283 3 1
5.68 1760315277283 4 1
5.68 1760315277283 5 1
5.68 1760315277283 6 1
5.68 1760315277283 7 1
5.68 1760315277283 8 1
5.7 1760315277303 2 1
5.7 1760315277303 3 1
5.7 1760315277303 4 1
